Trajectory,cell_label,n_frames,D,r_squared,filtered,D_err
6251,22,4,,,short,
6252,42,2,,,short,
6253,30,2,,,short,
6254,39,4,,,short,
6255,43,2,,,short,
6256,40,2,,,short,
6257,45,2,,,short,
6258,42,2,,,short,
6259,47,2,,,short,
6260,45,2,,,short,
6261,42,2,,,short,
6262,42,2,,,short,
6263,45,3,,,short,
6264,51,2,,,short,
6265,53,2,,,short,
6266,52,4,,,short,
6267,52,2,,,short,
6268,53,2,,,short,
6269,52,3,,,short,
6270,47,2,,,short,
6271,59,4,,,short,
6272,53,2,,,short,
6273,59,2,,,short,
6274,53,2,,,short,
6275,58,2,,,short,
6276,53,2,,,short,
6277,60,2,,,short,
6278,53,23,0.1184436917757388,0.7965780354369141,ok,0.019951494929320232
6279,63,3,,,short,
6280,59,5,,,short,
6281,65,3,,,short,
6282,61,2,,,short,
6283,57,2,,,short,
6284,58,2,,,short,
6285,63,3,,,short,
6286,62,5,,,short,
6287,63,7,,,short,
6288,66,2,,,short,
6289,68,2,,,short,
6290,58,4,,,short,
6291,68,2,,,short,
6292,70,5,,,short,
6293,66,2,,,short,
6294,72,2,,,short,
6295,80,2,,,short,
6296,68,4,,,short,
6297,74,4,,,short,
6298,78,2,,,short,
6299,74,2,,,short,
6300,74,2,,,short,
6301,70,2,,,short,
6302,75,3,,,short,
6303,70,2,,,short,
6304,71,4,,,short,
6305,74,3,,,short,
6306,82,3,,,short,
6307,84,2,,,short,
6308,86,4,,,short,
6309,83,2,,,short,
6310,81,3,,,short,
6311,80,1,,,short,
6312,75,4,,,short,
6313,83,9,,,short,
6314,92,2,,,short,
6315,87,5,,,short,
6316,81,2,,,short,
6317,82,2,,,short,
6318,94,2,,,short,
6319,92,5,,,short,
6320,87,4,,,short,
6321,82,3,,,short,
6322,77,2,,,short,
6323,102,5,,,short,
6324,94,2,,,short,
6325,93,2,,,short,
6326,98,2,,,short,
6327,88,2,,,short,
6328,98,3,,,short,
6329,108,35,0.005579432172288209,0.7371616228177464,ok,0.0011105337778419472
6330,96,2,,,short,
6331,109,2,,,short,
6332,97,3,,,short,
6333,91,2,,,short,
6334,104,2,,,short,
6335,110,2,,,short,
6336,105,2,,,short,
6337,108,2,,,short,
6338,96,4,,,short,
6339,82,3,,,short,
6340,114,2,,,short,
6341,82,2,,,short,
6342,104,7,,,short,
6343,97,2,,,short,
6344,114,2,,,short,
6345,116,3,,,short,
6346,116,2,,,short,
6347,116,2,,,short,
6348,101,2,,,short,
6349,112,2,,,short,
6350,113,2,,,short,
6351,115,2,,,short,
6352,115,2,,,short,
6353,116,2,,,short,
6354,120,3,,,short,
6355,120,5,,,short,
6356,111,5,,,short,
6357,127,2,,,short,
6358,125,2,,,short,
6359,120,2,,,short,
6360,127,3,,,short,
6361,122,3,,,short,
6362,133,2,,,short,
6363,144,2,,,short,
6364,137,2,,,short,
6365,148,10,0.09603813492547986,0.9757256940916165,ok,0.007573964368093378
6366,135,2,,,short,
6367,152,2,,,short,
6368,153,3,,,short,
6369,4,2,,,short,
6370,4,2,,,short,
6371,29,4,,,short,
6372,25,3,,,short,
6373,25,3,,,short,
6374,18,2,,,short,
6375,27,7,,,short,
6376,31,4,,,short,
6377,30,2,,,short,
6378,40,2,,,short,
6379,30,2,,,short,
6380,36,2,,,short,
6381,41,2,,,short,
6382,39,2,,,short,
6383,43,3,,,short,
6384,45,2,,,short,
6385,43,3,,,short,
6386,42,2,,,short,
6387,47,5,,,short,
6388,50,5,,,short,
6389,42,4,,,short,
6390,52,2,,,short,
6391,47,3,,,short,
6392,55,3,,,short,
6393,52,3,,,short,
6394,53,2,,,short,
6395,59,2,,,short,
6396,58,2,,,short,
6397,62,2,,,short,
6398,68,3,,,short,
6399,67,6,,,short,
6400,70,2,,,short,
6401,58,2,,,short,
6402,61,2,,,short,
6403,68,2,,,short,
6404,74,4,,,short,
6405,74,2,,,short,
6406,69,4,,,short,
6407,74,2,,,short,
6408,70,5,,,short,
6409,68,3,,,short,
6410,70,2,,,short,
6411,58,4,,,short,
6412,84,3,,,short,
6413,76,2,,,short,
6414,74,5,,,short,
6415,83,2,,,short,
6416,81,2,,,short,
6417,90,2,,,short,
6418,91,4,,,short,
6419,82,4,,,short,
6420,86,2,,,short,
6421,92,2,,,short,
6422,84,11,0.03786710341298077,0.9168551242867571,ok,0.00570163570715994
6423,94,3,,,short,
6424,82,4,,,short,
6425,99,6,,,short,
6426,91,2,,,short,
6427,89,12,0.07115241587432763,0.9784249876558827,ok,0.004725158489384962
6428,88,2,,,short,
6429,77,2,,,short,
6430,88,3,,,short,
6431,98,2,,,short,
6432,95,2,,,short,
6433,88,2,,,short,
6434,103,2,,,short,
6435,98,8,,,short,
6436,107,2,,,short,
6437,108,2,,,short,
6438,98,2,,,short,
6439,97,2,,,short,
6440,100,8,,,short,
6441,97,8,,,short,
6442,98,3,,,short,
6443,108,5,,,short,
6444,102,2,,,short,
6445,96,2,,,short,
6446,112,2,,,short,
6447,96,3,,,short,
6448,105,5,,,short,
6449,107,4,,,short,
6450,116,5,,,short,
6451,116,3,,,short,
6452,115,5,,,short,
6453,111,2,,,short,
6454,115,5,,,short,
6455,114,9,,,short,
6456,116,4,,,short,
6457,113,4,,,short,
6458,111,5,,,short,
6459,122,2,,,short,
6460,132,4,,,short,
6461,132,2,,,short,
6462,136,8,,,short,
6463,134,2,,,short,
6464,127,3,,,short,
6465,128,3,,,short,
6466,127,8,,,short,
6467,132,3,,,short,
6468,133,3,,,short,
6469,156,2,,,short,
6470,151,4,,,short,
6471,153,4,,,short,
6472,153,5,,,short,
6473,153,10,0.010052858913226128,0.08745099310230298,ok,0.016236981246670622
6474,147,4,,,short,
6475,147,3,,,short,
6476,157,4,,,short,
6477,15,2,,,short,
6478,6,18,0.009086151389523657,0.9575153813111617,ok,0.000637972142345515
6479,14,3,,,short,
6480,16,3,,,short,
6481,14,2,,,short,
6482,18,4,,,short,
6483,27,3,,,short,
6484,35,2,,,short,
6485,23,2,,,short,
6486,37,2,,,short,
6487,30,2,,,short,
6488,38,2,,,short,
6489,39,3,,,short,
6490,42,4,,,short,
6491,39,7,,,short,
6492,43,2,,,short,
6493,38,4,,,short,
6494,47,2,,,short,
6495,42,7,,,short,
6496,45,2,,,short,
6497,42,2,,,short,
6498,45,2,,,short,
6499,50,2,,,short,
6500,52,2,,,short,
6501,47,2,,,short,
6502,58,2,,,short,
6503,53,3,,,short,
6504,56,3,,,short,
6505,53,14,0.6976905723196223,0.9452824794024656,ok,0.06852824806396193
6506,53,2,,,short,
6507,60,2,,,short,
6508,59,2,,,short,
6509,57,4,,,short,
6510,58,2,,,short,
6511,52,2,,,short,
6512,57,3,,,short,
6513,53,2,,,short,
6514,58,4,,,short,
6515,59,2,,,short,
6516,51,9,,,short,
6517,55,3,,,short,
6518,53,4,,,short,
6519,57,5,,,short,
6520,60,5,,,short,
6521,55,2,,,short,
6522,59,3,,,short,
6523,65,2,,,short,
6524,58,3,,,short,
6525,67,4,,,short,
6526,70,2,,,short,
6527,68,2,,,short,
6528,70,4,,,short,
6529,73,2,,,short,
6530,74,2,,,short,
6531,70,4,,,short,
6532,71,2,,,short,
6533,75,2,,,short,
6534,71,2,,,short,
6535,75,2,,,short,
6536,73,3,,,short,
6537,69,2,,,short,
6538,67,2,,,short,
6539,68,2,,,short,
6540,74,2,,,short,
6541,72,4,,,short,
6542,80,5,,,short,
6543,74,5,,,short,
6544,74,5,,,short,
6545,73,3,,,short,
6546,76,2,,,short,
6547,80,5,,,short,
6548,82,2,,,short,
6549,76,2,,,short,
6550,84,3,,,short,
6551,73,7,,,short,
6552,87,2,,,short,
6553,76,9,,,short,
6554,84,3,,,short,
6555,88,3,,,short,
6556,82,2,,,short,
6557,76,2,,,short,
6558,82,2,,,short,
6559,75,4,,,short,
6560,87,3,,,short,
6561,89,3,,,short,
6562,72,6,,,short,
6563,88,2,,,short,
6564,88,5,,,short,
6565,93,2,,,short,
6567,86,10,0.391944590515983,0.9638135464903181,ok,0.03797267431257464
6568,97,5,,,short,
6569,87,2,,,short,
6570,94,2,,,short,
6571,89,2,,,short,
6572,93,6,,,short,
6573,88,2,,,short,
6574,108,2,,,short,
6575,96,4,,,short,
6576,101,5,,,short,
6577,98,2,,,short,
6578,104,6,,,short,
6579,103,2,,,short,
6580,109,2,,,short,
6581,104,3,,,short,
6582,112,4,,,short,
6583,91,2,,,short,
6584,96,4,,,short,
6585,109,4,,,short,
6586,112,10,0.006700293568779365,0.8619033124788531,ok,0.0013409920294907382
6587,116,3,,,short,
6588,82,4,,,short,
6589,112,2,,,short,
6590,107,2,,,short,
6591,113,5,,,short,
6592,113,5,,,short,
6593,111,2,,,short,
6594,122,2,,,short,
6595,118,7,,,short,
6596,127,3,,,short,
6597,122,3,,,short,
6598,127,2,,,short,
6599,123,2,,,short,
6600,125,2,,,short,
6601,127,3,,,short,
6602,118,5,,,short,
6603,123,2,,,short,
6604,129,2,,,short,
6605,127,5,,,short,
6606,133,2,,,short,
6607,134,3,,,short,
6608,142,2,,,short,
6609,134,5,,,short,
6610,132,2,,,short,
6611,153,2,,,short,
6612,13,2,,,short,
6613,3,3,,,short,
6614,12,2,,,short,
6615,29,3,,,short,
6616,23,2,,,short,
6617,22,2,,,short,
6618,23,3,,,short,
6619,32,3,,,short,
6620,43,2,,,short,
6621,45,2,,,short,
6622,40,2,,,short,
6623,45,7,,,short,
6624,52,2,,,short,
6625,52,2,,,short,
6626,45,2,,,short,
6627,55,2,,,short,
6628,52,2,,,short,
6629,51,2,,,short,
6630,55,2,,,short,
6631,45,3,,,short,
6632,51,2,,,short,
6633,53,3,,,short,
6634,53,3,,,short,
6635,53,4,,,short,
6636,63,8,,,short,
6637,66,2,,,short,
6638,63,2,,,short,
6639,60,2,,,short,
6640,70,4,,,short,
6641,74,2,,,short,
6642,61,5,,,short,
6643,74,6,,,short,
6644,73,20,0.0038365100973312173,0.7848396310786736,ok,0.0006695850786144051
6645,71,2,,,short,
6646,70,12,0.052203881995577156,0.9338508156428174,ok,0.006213571192341856
6647,83,2,,,short,
6648,81,2,,,short,
6649,81,2,,,short,
6650,76,2,,,short,
6651,74,4,,,short,
6652,83,2,,,short,
6653,80,2,,,short,
6654,82,2,,,short,
6655,80,2,,,short,
6656,82,2,,,short,
6657,86,2,,,short,
6658,78,5,,,short,
6659,86,4,,,short,
6660,92,2,,,short,
6661,80,2,,,short,
6662,87,9,,,short,
6663,86,2,,,short,
6664,81,4,,,short,
6665,90,6,,,short,
6666,86,3,,,short,
6667,88,2,,,short,
6668,84,6,,,short,
6669,93,4,,,short,
6670,91,2,,,short,
6671,98,3,,,short,
6672,102,3,,,short,
6673,108,2,,,short,
6674,100,4,,,short,
6675,90,6,,,short,
6676,82,2,,,short,
6677,101,7,,,short,
6678,104,2,,,short,
6679,105,2,,,short,
6680,77,3,,,short,
6681,82,5,,,short,
6682,100,12,0.022304673478786004,0.6933878591903763,ok,0.006633113424177252
6683,82,7,,,short,
6684,105,2,,,short,
6685,112,2,,,short,
6686,102,2,,,short,
6687,114,2,,,short,
6688,96,4,,,short,
6689,115,2,,,short,
6690,115,2,,,short,
6691,113,2,,,short,
6692,111,2,,,short,
6693,102,3,,,short,
6694,112,2,,,short,
6695,113,6,,,short,
6696,113,2,,,short,
6697,115,2,,,short,
6698,123,2,,,short,
6699,125,2,,,short,
6700,117,2,,,short,
6701,122,2,,,short,
6702,118,3,,,short,
6703,110,2,,,short,
6704,119,4,,,short,
6705,125,3,,,short,
6706,128,6,,,short,
6707,138,2,,,short,
6708,142,2,,,short,
6709,135,2,,,short,
6710,133,3,,,short,
6711,151,2,,,short,
6712,4,2,,,short,
6713,4,2,,,short,
6714,16,2,,,short,
6715,29,2,,,short,
6716,16,2,,,short,
6717,29,2,,,short,
6718,30,2,,,short,
6719,39,2,,,short,
6720,41,2,,,short,
6721,38,2,,,short,
6722,45,2,,,short,
6723,48,3,,,short,
6724,47,2,,,short,
6725,40,4,,,short,
6726,47,5,,,short,
6727,52,3,,,short,
6728,53,5,,,short,
6729,59,2,,,short,
6730,59,2,,,short,
6731,55,3,,,short,
6732,55,4,,,short,
6733,57,2,,,short,
6734,63,4,,,short,
6735,67,2,,,short,
6736,62,3,,,short,
6737,69,4,,,short,
6738,60,2,,,short,
6739,60,2,,,short,
6740,63,5,,,short,
6741,60,3,,,short,
6742,58,2,,,short,
6743,66,3,,,short,
6744,60,7,,,short,
6745,64,2,,,short,
6746,58,2,,,short,
6747,70,3,,,short,
6748,68,2,,,short,
6749,62,2,,,short,
6750,67,2,,,short,
6751,68,2,,,short,
6752,73,2,,,short,
6753,69,3,,,short,
6754,74,2,,,short,
6755,68,5,,,short,
6756,68,2,,,short,
6757,69,2,,,short,
6758,72,2,,,short,
6759,70,2,,,short,
6760,80,3,,,short,
6761,68,8,,,short,
6762,83,3,,,short,
6763,67,4,,,short,
6764,82,5,,,short,
6765,70,2,,,short,
6766,65,4,,,short,
6767,84,2,,,short,
6768,76,2,,,short,
6769,77,2,,,short,
6770,81,2,,,short,
6771,89,4,,,short,
6772,81,9,,,short,
6773,84,2,,,short,
6774,82,2,,,short,
6775,92,2,,,short,
6776,89,2,,,short,
6777,100,3,,,short,
6778,88,3,,,short,
6779,96,2,,,short,
6780,96,5,,,short,
6781,98,4,,,short,
6782,99,8,,,short,
6783,103,2,,,short,
6784,106,2,,,short,
6785,93,2,,,short,
6786,104,2,,,short,
6787,98,3,,,short,
6788,91,2,,,short,
6789,107,7,,,short,
6790,109,3,,,short,
6791,93,3,,,short,
6792,95,6,,,short,
6793,97,2,,,short,
6794,104,6,,,short,
6795,112,5,,,short,
6796,96,2,,,short,
6797,114,3,,,short,
6798,108,2,,,short,
6799,109,2,,,short,
6800,114,5,,,short,
6801,110,7,,,short,
6802,110,5,,,short,
6803,101,2,,,short,
6804,122,3,,,short,
6805,114,23,0.017889300269554733,0.9666724403811352,ok,0.0011072207147947131
6806,120,3,,,short,
6807,119,2,,,short,
6808,120,2,,,short,
6809,127,2,,,short,
6810,118,3,,,short,
6811,132,5,,,short,
6812,134,2,,,short,
6813,137,2,,,short,
6814,148,2,,,short,
6815,153,6,,,short,
6816,147,12,0.08250295354131557,0.9192429964694324,ok,0.010936023282389391
6817,2,5,,,short,
6818,23,3,,,short,
6819,26,7,,,short,
6820,25,4,,,short,
6821,25,2,,,short,
6822,23,5,,,short,
6823,35,3,,,short,
6824,35,2,,,short,
6825,22,2,,,short,
6826,32,2,,,short,
6827,39,2,,,short,
6828,30,3,,,short,
6829,30,3,,,short,
6830,42,3,,,short,
6831,38,3,,,short,
6832,42,5,,,short,
6833,40,2,,,short,
6834,43,2,,,short,
6835,48,3,,,short,
6836,47,2,,,short,
6837,49,3,,,short,
6838,52,2,,,short,
6839,47,2,,,short,
6840,45,4,,,short,
6841,49,4,,,short,
6842,53,3,,,short,
6843,53,3,,,short,
6844,45,3,,,short,
6845,53,2,,,short,
6846,55,4,,,short,
6847,60,11,0.3297687772823164,0.9645781585027716,ok,0.031597039233746335
6848,60,2,,,short,
6849,59,3,,,short,
6850,55,2,,,short,
6851,62,2,,,short,
6852,53,2,,,short,
6853,55,2,,,short,
6854,63,4,,,short,
6855,62,4,,,short,
6856,66,4,,,short,
6857,53,2,,,short,
6858,60,7,,,short,
6859,62,4,,,short,
6860,58,2,,,short,
6861,63,5,,,short,
6862,66,2,,,short,
6863,63,3,,,short,
6864,62,6,,,short,
6865,68,2,,,short,
6866,64,4,,,short,
6867,71,2,,,short,
6868,75,3,,,short,
6869,80,2,,,short,
6870,71,4,,,short,
6871,71,3,,,short,
6872,69,2,,,short,
6873,66,2,,,short,
6874,74,11,0.09478593939528063,0.8510919083868307,ok,0.019823704592006518
6875,69,10,0.027145788225627854,0.9702649499056067,ok,0.0023760828285071377
6876,62,2,,,short,
6877,74,3,,,short,
6878,72,2,,,short,
6879,81,6,,,short,
6880,73,7,,,short,
6881,68,3,,,short,
6882,83,2,,,short,
6883,74,4,,,short,
6884,74,2,,,short,
6885,85,2,,,short,
6886,87,2,,,short,
6887,82,6,,,short,
6888,88,4,,,short,
6889,83,2,,,short,
6890,86,2,,,short,
6891,88,4,,,short,
6892,75,3,,,short,
6893,82,5,,,short,
6894,86,3,,,short,
6895,77,2,,,short,
6896,93,3,,,short,
6897,87,3,,,short,
6898,101,3,,,short,
6899,89,10,0.03574040665279391,0.9210675672632724,ok,0.005231322477196547
6900,88,2,,,short,
6901,82,5,,,short,
6902,97,25,0.008712841121285517,0.9909364294874574,ok,0.00027775716320062804
6903,97,4,,,short,
6904,82,3,,,short,
6905,101,3,,,short,
6906,100,3,,,short,
6907,82,2,,,short,
6908,95,2,,,short,
6909,110,2,,,short,
6910,104,3,,,short,
6911,113,4,,,short,
6912,113,2,,,short,
6913,112,2,,,short,
6914,107,2,,,short,
6915,116,2,,,short,
6916,113,2,,,short,
6917,111,2,,,short,
6918,120,2,,,short,
6919,110,2,,,short,
6920,115,4,,,short,
6921,116,2,,,short,
6922,120,2,,,short,
6923,113,2,,,short,
6924,113,2,,,short,
6925,110,3,,,short,
6926,128,15,0.0013736869493848943,0.03654107248859717,ok,0.0026660279600490074
6927,123,2,,,short,
6928,120,2,,,short,
6929,124,2,,,short,
6930,127,3,,,short,
6931,124,2,,,short,
6932,125,2,,,short,
6933,132,4,,,short,
6934,127,9,,,short,
6935,136,2,,,short,
6936,125,2,,,short,
6937,128,2,,,short,
6938,142,8,,,short,
6939,133,2,,,short,
6940,142,2,,,short,
6941,135,4,,,short,
6942,144,3,,,short,
6943,152,3,,,short,
6944,153,3,,,short,
6945,153,6,,,short,
6946,153,2,,,short,
6947,147,3,,,short,
6948,157,2,,,short,
6949,143,2,,,short,
6950,2,2,,,short,
6951,12,2,,,short,
6952,18,2,,,short,
6953,4,2,,,short,
6954,18,6,,,short,
6955,29,2,,,short,
6956,22,3,,,short,
6957,23,5,,,short,
6958,27,2,,,short,
6959,38,2,,,short,
6960,39,4,,,short,
6961,39,3,,,short,
6962,38,8,,,short,
6963,42,2,,,short,
6964,43,3,,,short,
6965,43,3,,,short,
6966,43,2,,,short,
6967,31,2,,,short,
6968,42,2,,,short,
6969,43,2,,,short,
6970,43,2,,,short,
6971,42,2,,,short,
6972,52,4,,,short,
6973,47,2,,,short,
6974,45,2,,,short,
6975,50,3,,,short,
6976,50,5,,,short,
6977,45,4,,,short,
6978,56,3,,,short,
6979,47,2,,,short,
6980,52,2,,,short,
6981,55,3,,,short,
6982,50,2,,,short,
6983,52,2,,,short,
6984,60,3,,,short,
6985,57,4,,,short,
6986,57,4,,,short,
6987,55,2,,,short,
6988,58,6,,,short,
6989,58,2,,,short,
6990,60,3,,,short,
6991,65,2,,,short,
6992,63,2,,,short,
6993,63,6,,,short,
6994,67,2,,,short,
6995,70,2,,,short,
6996,74,3,,,short,
6997,73,2,,,short,
6998,65,3,,,short,
6999,81,2,,,short,
7000,81,3,,,short,
7001,82,10,,0.2395620251008298,negative_D,0.023869793451150128
7002,70,3,,,short,
7003,74,2,,,short,
7004,78,4,,,short,
7005,81,3,,,short,
7006,68,3,,,short,
7007,84,3,,,short,
7008,76,2,,,short,
7009,68,2,,,short,
7010,86,3,,,short,
7011,75,6,,,short,
7012,81,3,,,short,
7013,83,2,,,short,
7014,86,17,0.038135292231236836,0.981958389838675,ok,0.0018275664608822524
7015,84,2,,,short,
7016,82,2,,,short,
7017,91,5,,,short,
7018,96,2,,,short,
7019,102,7,,,short,
7020,81,3,,,short,
7021,88,3,,,short,
7022,87,2,,,short,
7023,82,9,,,short,
7024,98,2,,,short,
7025,100,12,0.059089087818467785,0.9872452304039674,ok,0.003003627552908659
7026,91,4,,,short,
7027,77,2,,,short,
7028,98,4,,,short,
7029,102,2,,,short,
7030,114,2,,,short,
7031,98,2,,,short,
7032,105,3,,,short,
7033,114,6,,,short,
7034,114,3,,,short,
7035,102,3,,,short,
7036,96,2,,,short,
7037,95,2,,,short,
7038,82,4,,,short,
7039,112,3,,,short,
7040,96,3,,,short,
7041,112,12,0.04768293348152314,0.979371407726107,ok,0.0030948459958579553
7042,114,2,,,short,
7043,101,2,,,short,
7044,105,3,,,short,
7045,110,3,,,short,
7046,112,2,,,short,
7047,118,9,,,short,
7048,122,2,,,short,
7049,120,2,,,short,
7050,127,4,,,short,
7051,125,2,,,short,
7052,115,2,,,short,
7053,122,2,,,short,
7054,118,3,,,short,
7055,124,5,,,short,
7056,122,5,,,short,
7057,119,3,,,short,
7058,127,3,,,short,
7059,118,5,,,short,
7060,119,3,,,short,
7061,137,2,,,short,
7062,135,3,,,short,
7063,134,12,0.006036974904464025,0.9697716234200194,ok,0.00047665817522668985
7064,151,3,,,short,
7065,143,5,,,short,
7066,142,6,,,short,
7067,147,4,,,short,
7068,3,2,,,short,
7069,3,2,,,short,
7070,18,3,,,short,
7071,27,2,,,short,
7072,30,3,,,short,
7073,27,19,0.05467885777171109,0.97785822196903,ok,0.0027426252786473797
7074,30,3,,,short,
7075,35,2,,,short,
7076,30,2,,,short,
7077,30,2,,,short,
7078,39,2,,,short,
7079,40,2,,,short,
7080,43,4,,,short,
7081,40,2,,,short,
7082,47,3,,,short,
7083,42,2,,,short,
7084,45,2,,,short,
7085,50,4,,,short,
7086,52,2,,,short,
7087,49,2,,,short,
7088,47,2,,,short,
7089,53,2,,,short,
7090,45,2,,,short,
7091,53,2,,,short,
7092,53,3,,,short,
7093,52,3,,,short,
7094,45,2,,,short,
7095,58,4,,,short,
7096,52,2,,,short,
7097,57,2,,,short,
7098,60,8,,,short,
7099,63,2,,,short,
7100,60,2,,,short,
7101,61,2,,,short,
7102,62,2,,,short,
7103,55,2,,,short,
7104,64,4,,,short,
7105,62,2,,,short,
7106,62,4,,,short,
7107,68,2,,,short,
7108,58,2,,,short,
7109,74,3,,,short,
7110,58,3,,,short,
7111,67,3,,,short,
7112,63,2,,,short,
7113,64,4,,,short,
7114,63,7,,,short,
7115,71,2,,,short,
7116,81,2,,,short,
7117,58,5,,,short,
7118,71,3,,,short,
7119,65,2,,,short,
7120,74,3,,,short,
7121,76,2,,,short,
7122,72,2,,,short,
7123,68,5,,,short,
7124,78,3,,,short,
7125,74,3,,,short,
7126,74,2,,,short,
7127,86,10,0.02054333014422355,0.9941748418838147,ok,0.0007862548632875529
7128,88,5,,,short,
7129,76,4,,,short,
7130,89,4,,,short,
7131,86,2,,,short,
7132,89,2,,,short,
7133,92,2,,,short,
7134,82,4,,,short,
7135,72,4,,,short,
7136,90,2,,,short,
7137,87,2,,,short,
7138,90,3,,,short,
7139,82,3,,,short,
7140,82,2,,,short,
7141,88,3,,,short,
7142,77,2,,,short,
7143,82,2,,,short,
7144,88,3,,,short,
7145,98,2,,,short,
7146,99,4,,,short,
7147,82,3,,,short,
7148,103,2,,,short,
7149,93,2,,,short,
7150,109,4,,,short,
7151,101,2,,,short,
7152,108,2,,,short,
7153,98,6,,,short,
7154,97,2,,,short,
7155,97,2,,,short,
7156,100,4,,,short,
7157,105,2,,,short,
7158,114,2,,,short,
7159,97,4,,,short,
7160,97,2,,,short,
7161,112,5,,,short,
7162,119,2,,,short,
7163,116,2,,,short,
7164,101,2,,,short,
7165,120,2,,,short,
7166,111,2,,,short,
7167,116,2,,,short,
7168,113,6,,,short,
7169,123,2,,,short,
7170,119,2,,,short,
7171,127,2,,,short,
7172,125,2,,,short,
7173,127,9,,,short,
7174,125,2,,,short,
7175,117,2,,,short,
7176,127,3,,,short,
7177,127,2,,,short,
7178,148,6,,,short,
7179,132,3,,,short,
7180,135,2,,,short,
7181,153,2,,,short,
7182,153,2,,,short,
7183,147,3,,,short,
7184,16,2,,,short,
7185,21,35,0.0021761090715834244,0.9801574312320255,ok,0.00010320730316449465
7186,21,2,,,short,
7187,30,3,,,short,
7188,30,12,0.002052447078530372,0.010607463817761786,ok,0.008864730095180063
7189,30,3,,,short,
7190,31,2,,,short,
7191,38,2,,,short,
7192,41,2,,,short,
7194,42,2,,,short,
7195,50,2,,,short,
7196,42,5,,,short,
7197,52,7,,,short,
7198,51,2,,,short,
7199,53,4,,,short,
7200,55,2,,,short,
7201,53,4,,,short,
7202,59,4,,,short,
7203,62,2,,,short,
7204,60,2,,,short,
7205,62,7,,,short,
7206,60,3,,,short,
7207,67,3,,,short,
7208,68,2,,,short,
7209,66,2,,,short,
7210,73,3,,,short,
7211,73,4,,,short,
7212,62,2,,,short,
7213,66,5,,,short,
7214,68,4,,,short,
7215,68,2,,,short,
7216,62,5,,,short,
7217,68,2,,,short,
7218,83,2,,,short,
7219,72,10,0.0903890173400214,0.922880414957403,ok,0.013064575785831348
7220,80,2,,,short,
7221,74,16,0.0034098945435934707,0.3042155610034798,ok,0.0019491199837958783
7222,73,3,,,short,
7223,74,4,,,short,
7224,88,4,,,short,
7225,81,2,,,short,
7226,78,3,,,short,
7227,87,3,,,short,
7228,72,2,,,short,
7229,92,6,,,short,
7230,88,31,0.01113554542518138,0.3658027800843864,ok,0.0048874115844248145
7231,90,2,,,short,
7232,77,2,,,short,
7233,99,2,,,short,
7234,88,9,,,short,
7235,82,2,,,short,
7236,84,7,,,short,
7237,94,5,,,short,
7238,84,2,,,short,
7239,90,2,,,short,
7240,96,4,,,short,
7241,87,2,,,short,
7242,88,2,,,short,
7243,100,3,,,short,
7244,102,2,,,short,
7245,82,3,,,short,
7246,106,6,,,short,
7247,105,5,,,short,
7248,104,3,,,short,
7249,98,4,,,short,
7250,107,7,,,short,
7251,102,2,,,short,
7252,95,4,,,short,
7253,95,2,,,short,
7254,96,4,,,short,
7255,114,2,,,short,
7256,111,2,,,short,
7257,110,2,,,short,
7258,114,2,,,short,
7259,112,4,,,short,
7260,111,2,,,short,
7261,110,7,,,short,
7262,113,3,,,short,
7263,101,4,,,short,
7264,119,2,,,short,
7265,113,3,,,short,
7266,115,3,,,short,
7267,120,2,,,short,
7268,119,9,,,short,
7269,107,9,,,short,
7270,113,3,,,short,
7271,125,2,,,short,
7272,125,2,,,short,
7273,109,4,,,short,
7274,132,2,,,short,
7275,133,2,,,short,
7276,133,3,,,short,
7277,141,2,,,short,
7278,157,2,,,short,
7279,25,12,0.05906135771810846,0.9651777136545476,ok,0.005016992241041932
7280,16,2,,,short,
7281,25,4,,,short,
7282,16,2,,,short,
7283,12,2,,,short,
7284,25,2,,,short,
7285,21,2,,,short,
7286,27,5,,,short,
7287,23,3,,,short,
7288,22,5,,,short,
