 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
21649,4973,48,484.333,541.790,0,0.719,1.536,3.025,6.715,16.268,0.022
21650,4973,49,487.035,539.711,0,0.827,1.405,2.492,4.895,10.405,0.143
21651,4974,46,50.896,545.403,0,1.224,1.322,2.174,3.911,7.544,0.033
21652,4974,47,51.452,545.713,0,1.349,1.282,2.058,3.608,6.776,0.016
21653,4974,48,52.160,545.378,0,1.417,1.337,2.242,4.146,8.300,0.018
21654,4974,49,51.557,547.127,0,1.069,1.579,3.091,6.684,15.537,0.029
21655,4974,50,51.520,547.014,0,1.137,1.510,2.854,5.984,13.572,0.048
21656,4974,51,50.782,547.381,0,1.031,1.526,2.889,6.049,13.652,0.053
21657,4974,52,52.310,545.442,0,0.909,1.318,2.181,3.965,7.774,0.074
21658,4975,46,197.503,558.799,0,0.840,1.529,2.916,6.184,14.215,0.078
21659,4975,47,200.534,558.209,0,0.829,1.572,3.089,6.755,15.989,0.033
21660,4976,46,377.211,559.153,0,0.960,1.486,2.735,5.558,12.179,0.083
21661,4976,47,377.239,559.077,0,1.387,1.381,2.407,4.670,9.869,0.031
21662,4976,48,379.272,560.413,0,1.335,1.353,2.335,4.517,9.595,0.025
21663,4976,49,379.128,560.258,0,1.266,1.419,2.540,5.045,10.880,0.042
21664,4977,46,58.419,560.368,0,0.916,1.435,2.553,5.003,10.561,0.096
21665,4977,47,58.322,556.123,0,0.738,1.384,2.419,4.691,9.875,0.110
21666,4978,46,144.551,561.316,0,0.885,1.364,2.315,4.326,8.729,0.096
21667,4978,47,144.054,562.956,0,0.803,1.410,2.543,5.131,11.292,0.108
21668,4978,48,143.291,562.784,0,0.850,1.264,2.011,3.497,6.529,0.022
21669,4978,49,145.106,564.322,0,0.711,1.425,2.538,4.980,10.527,0.098
21670,4979,46,39.750,563.313,0,0.767,1.286,2.111,3.855,7.708,0.055
21671,4979,47,39.776,563.766,0,0.629,1.328,2.213,4.066,8.077,0.061
21672,4979,48,39.610,563.250,0,0.634,1.313,2.190,4.059,8.207,0.067
21673,4980,46,139.459,570.306,0,0.759,1.462,2.678,5.429,11.904,0.082
21674,4980,47,138.393,568.117,0,0.775,1.436,2.601,5.247,11.509,0.093
21675,4981,46,633.540,581.618,0,1.449,1.404,2.444,4.673,9.619,0.021
21676,4981,47,633.645,581.560,0,1.368,1.391,2.385,4.469,8.967,0.032
21677,4981,48,631.905,580.656,0,1.190,1.344,2.275,4.258,8.652,0.038
21678,4982,46,324.003,584.513,0,1.067,1.391,2.432,4.702,9.841,0.074
21679,4982,47,325.515,583.370,0,1.087,1.472,2.678,5.384,11.695,0.053
21680,4982,48,326.768,586.632,0,0.791,1.395,2.439,4.724,9.932,0.131
21681,4982,49,326.579,588.246,0,0.891,1.586,3.131,6.846,16.116,0.026
21682,4983,46,368.207,585.859,0,0.890,1.344,2.296,4.373,9.101,0.093
21683,4983,47,364.504,585.703,0,0.900,1.460,2.654,5.336,11.603,0.092
21684,4984,46,458.912,588.194,0,1.083,1.324,2.210,4.061,8.051,0.061
21685,4984,47,458.961,588.440,0,0.857,1.311,2.165,3.929,7.688,0.079
21686,4984,48,459.206,587.738,0,0.990,1.278,2.053,3.613,6.838,0.025
21687,4985,46,119.853,591.648,0,1.579,1.409,2.471,4.766,9.908,0.011
21688,4985,47,118.672,592.244,0,1.189,1.589,3.094,6.622,15.214,0.018
21689,4985,48,119.378,591.974,0,1.480,1.449,2.609,5.175,11.042,0.010
21690,4985,49,121.492,594.895,0,0.979,1.496,2.777,5.707,12.673,0.072
21691,4985,50,118.676,591.304,0,0.824,1.330,2.223,4.096,8.156,0.090
21692,4985,51,115.340,590.738,0,0.885,1.498,2.758,5.573,12.082,0.095
21693,4985,52,114.491,591.185,0,1.122,1.519,2.846,5.875,13.038,0.047
21694,4986,46,438.410,597.423,0,0.998,1.408,2.469,4.777,9.981,0.085
21695,4986,47,439.160,599.119,0,0.838,1.397,2.441,4.723,9.903,0.125
21696,4986,48,440.362,601.248,0,0.954,1.427,2.523,4.912,10.307,0.101
21697,4986,49,440.491,600.636,0,1.058,1.298,2.110,3.758,7.198,0.035
21698,4986,50,442.402,601.968,0,1.252,1.408,2.481,4.818,10.085,0.045
21699,4986,51,443.997,603.557,0,1.342,1.331,2.240,4.176,8.471,0.022
21700,4986,52,446.391,601.545,0,0.861,1.530,2.912,6.136,13.956,0.059
21701,4986,53,448.335,602.558,0,0.802,1.428,2.544,5.005,10.635,0.143
21702,4986,54,451.490,604.855,0,0.994,1.312,2.154,3.885,7.550,0.060
21703,4986,55,450.477,602.345,0,0.855,1.541,2.944,6.212,14.105,0.046
21704,4987,46,765.767,616.646,0,0.827,1.541,2.985,6.447,15.102,0.058
21705,4987,47,767.450,616.512,0,0.767,1.499,2.862,6.134,14.350,0.063
21706,4988,46,266.452,617.221,0,0.869,1.485,2.810,5.981,13.926,0.091
21707,4988,47,267.540,617.593,0,1.763,1.419,2.503,4.875,10.272,0.005
21708,4989,46,724.766,618.954,0,0.732,1.471,2.693,5.439,11.844,0.071
21709,4989,47,725.377,618.361,0,0.986,1.414,2.478,4.770,9.883,0.086
21710,4990,46,339.798,624.435,0,0.932,1.494,2.768,5.670,12.547,0.087
21711,4990,47,342.090,622.317,0,0.955,1.594,3.126,6.758,15.704,0.033
21712,4990,48,339.786,622.621,0,1.531,1.548,2.944,6.163,13.872,0.012
21713,4991,46,410.166,623.916,0,1.064,1.480,2.728,5.567,12.276,0.064
21714,4991,47,409.533,626.566,0,0.903,1.573,3.033,6.435,14.668,0.057
21715,4992,46,345.667,638.739,0,0.874,1.501,2.816,5.879,13.318,0.091
21716,4992,47,346.610,639.473,0,0.721,1.336,2.258,4.249,8.749,0.103
21717,4992,48,345.246,639.355,0,0.800,1.402,2.458,4.775,10.065,0.131
21718,4993,46,490.203,640.806,0,1.168,1.461,2.631,5.207,11.075,0.045
21719,4993,47,489.208,641.718,0,1.628,1.389,2.406,4.582,9.401,0.012
21720,4993,48,490.126,645.672,0,1.153,1.529,2.886,5.992,13.359,0.040
21721,4994,46,467.861,642.635,0,0.823,1.422,2.511,4.890,10.283,0.114
21722,4994,47,470.625,640.613,0,0.956,1.459,2.641,5.288,11.469,0.084
21723,4995,46,189.386,645.601,0,0.759,1.507,2.842,5.952,13.494,0.068
21724,4995,47,190.199,646.254,0,1.074,1.347,2.260,4.150,8.177,0.067
21725,4996,46,486.928,647.808,0,0.711,1.403,2.494,4.931,10.588,0.100
21726,4996,47,487.258,649.026,0,1.935,1.463,2.687,5.492,12.193,0.003
21727,4997,46,894.043,681.764,0,1.057,1.499,2.802,5.803,12.980,0.064
21728,4997,47,894.774,681.597,0,1.176,1.531,2.913,6.138,13.975,0.030
21729,4998,46,938.549,691.261,0,0.789,1.330,2.243,4.210,8.636,0.087
21730,4998,47,938.468,691.204,0,0.713,1.348,2.265,4.177,8.283,0.102
21731,4998,48,938.482,691.400,0,0.749,1.279,2.060,3.640,6.933,0.033
21732,4998,49,938.175,691.906,0,0.817,1.360,2.319,4.356,8.821,0.125
21733,4998,50,937.935,691.607,0,0.659,1.375,2.371,4.502,9.211,0.084
21734,4999,46,709.765,697.380,0,0.807,1.404,2.469,4.795,10.063,0.118
21735,4999,47,710.298,700.748,0,0.929,1.535,2.921,6.137,13.873,0.078
21736,5000,46,836.584,707.024,0,1.007,1.495,2.775,5.701,12.647,0.075
21737,5000,47,833.558,710.370,0,0.970,1.430,2.565,5.108,11.046,0.084
21738,5001,46,590.755,708.218,0,0.889,1.609,3.209,7.092,16.904,0.018
21739,5001,47,587.947,711.443,0,0.838,1.382,2.430,4.790,10.365,0.126
21740,5001,48,591.710,709.488,0,2.465,1.391,2.414,4.625,9.584,0.004
21741,5001,49,590.208,709.231,0,1.656,1.433,2.563,5.065,10.831,0.012
21742,5001,50,587.268,711.983,0,1.358,1.505,2.839,5.946,13.482,0.032
21743,5002,46,204.647,709.382,0,0.812,1.451,2.652,5.420,12.094,0.095
21744,5002,47,203.984,710.329,0,0.799,1.407,2.506,4.978,10.784,0.114
21745,5002,48,202.747,707.170,0,1.269,1.421,2.509,4.888,10.285,0.025
21746,5003,46,817.464,722.249,0,0.855,1.525,2.887,6.052,13.710,0.085
21747,5003,47,820.699,718.987,0,0.822,1.517,2.854,5.937,13.337,0.083
21748,5003,48,822.430,719.648,0,1.582,1.572,3.045,6.524,15.072,0.009
21749,5003,49,822.617,719.062,0,0.886,1.326,2.235,4.194,8.598,0.099
21750,5003,50,822.347,718.927,0,1.293,1.347,2.299,4.375,9.106,0.038
21751,5003,51,822.092,718.154,0,1.513,1.528,2.876,5.972,13.356,0.011
21752,5003,52,822.531,718.645,0,1.476,1.534,2.927,6.205,14.254,0.014
21753,5003,53,823.370,719.253,0,1.140,1.347,2.281,4.284,8.753,0.043
21754,5003,54,823.050,719.073,0,1.211,1.393,2.488,4.986,10.940,0.052
21755,5003,55,822.594,718.587,0,1.656,1.571,3.027,6.420,14.636,0.007
21756,5003,56,823.191,718.551,0,1.463,1.436,2.564,5.065,10.837,0.019
21757,5003,57,823.612,718.392,0,1.370,1.373,2.389,4.630,9.788,0.031
21758,5003,58,823.814,718.277,0,0.869,1.163,1.730,2.820,4.981,0.002
21759,5003,59,823.719,718.541,0,1.203,1.316,2.161,3.872,7.431,0.030
21760,5003,60,823.467,718.687,0,1.078,1.239,1.938,3.316,6.104,0.009
21761,5003,61,823.518,718.922,0,1.234,1.254,1.999,3.502,6.624,0.013
21762,5003,62,823.608,718.957,0,1.204,1.275,2.065,3.673,7.041,0.022
21763,5003,63,823.176,719.499,0,1.448,1.273,2.049,3.633,6.978,0.008
21764,5003,64,824.049,719.996,0,1.171,1.426,2.562,5.095,10.956,0.059
21765,5003,65,822.767,724.223,0,0.865,1.426,2.525,4.925,10.359,0.144
21766,5004,46,351.034,723.820,0,1.421,1.412,2.491,4.850,10.207,0.023
21767,5004,47,351.488,721.212,0,0.994,1.458,2.651,5.352,11.732,0.076
21768,5005,46,859.662,723.574,0,0.971,1.671,3.403,7.601,18.147,0.009
21769,5005,47,859.365,726.323,0,0.968,1.326,2.203,4.027,7.947,0.071
21770,5006,46,374.344,735.771,0,0.630,1.342,2.284,4.332,8.982,0.063
21771,5006,47,374.651,736.125,0,0.689,1.385,2.412,4.680,9.909,0.089
21772,5007,46,854.884,737.602,0,2.124,1.572,3.041,6.491,14.906,0.004
21773,5007,47,854.258,733.415,0,0.965,1.476,2.725,5.619,12.621,0.082
21774,5007,48,851.166,731.053,0,1.057,1.414,2.558,5.201,11.595,0.072
21775,5008,46,706.596,749.665,0,0.986,1.402,2.435,4.643,9.520,0.090
21776,5008,47,705.749,748.584,0,0.840,1.484,2.744,5.633,12.541,0.092
21777,5008,48,706.449,750.527,0,0.683,1.198,1.835,3.105,5.746,0.011
21778,5009,46,965.044,755.477,0,1.286,1.395,2.432,4.683,9.749,0.042
21779,5009,47,965.873,754.601,0,1.045,1.473,2.696,5.483,12.107,0.064
21780,5010,46,772.587,774.469,0,1.084,1.576,3.062,6.569,15.166,0.029
21781,5010,47,773.255,775.186,0,0.923,1.597,3.140,6.829,16.008,0.031
21782,5011,46,649.035,788.643,0,0.643,1.401,2.498,4.976,10.817,0.068
21783,5011,47,650.230,789.148,0,0.637,1.327,2.240,4.196,8.556,0.068
21784,5012,46,761.291,791.992,0,1.130,1.499,2.797,5.777,12.894,0.048
21785,5012,47,760.110,789.323,0,0.774,1.383,2.398,4.615,9.664,0.122
21786,5013,46,393.902,794.612,0,0.941,1.399,2.436,4.665,9.622,0.098
21787,5013,47,390.482,794.202,0,0.800,1.461,2.697,5.560,12.489,0.086
21788,5014,46,567.237,797.732,0,0.973,1.379,2.404,4.662,9.852,0.092
21789,5014,47,566.889,795.552,0,0.917,1.361,2.309,4.313,8.698,0.106
21790,5014,48,565.206,793.937,0,0.802,1.527,2.889,6.037,13.597,0.070
21791,5015,46,802.861,805.635,0,0.711,1.303,2.137,3.866,7.570,0.062
21792,5015,47,801.666,803.767,0,1.058,1.496,2.750,5.546,11.994,0.059
21793,5015,48,805.905,803.461,0,1.062,1.416,2.486,4.807,10.025,0.073
21794,5016,46,335.606,807.039,0,0.749,1.496,2.810,5.861,13.216,0.068
21795,5016,47,331.858,807.836,0,1.294,1.521,2.860,5.919,13.171,0.024
21796,5016,48,336.586,808.170,0,1.469,1.600,3.128,6.729,15.539,0.006
21797,5017,46,464.338,814.789,0,0.819,1.480,2.738,5.616,12.454,0.091
21798,5017,47,462.146,815.165,0,0.992,1.390,2.460,4.885,10.631,0.086
21799,5017,48,462.905,813.660,0,1.836,1.396,2.428,4.640,9.547,0.009
21800,5017,49,462.700,814.195,0,1.123,1.310,2.144,3.835,7.352,0.035
21801,5017,50,464.160,815.840,0,0.837,1.445,2.575,5.041,10.614,0.119
21802,5018,46,669.984,823.655,0,0.971,1.506,2.803,5.764,12.777,0.081
21803,5018,47,665.794,823.524,0,0.740,1.354,2.300,4.306,8.717,0.114
21804,5018,48,668.487,824.327,0,0.835,1.469,2.661,5.310,11.401,0.118
21805,5019,46,495.727,827.014,0,0.578,1.273,2.076,3.755,7.393,0.038
21806,5019,47,493.639,824.962,0,0.627,1.273,2.079,3.797,7.627,0.039
21807,5020,46,762.222,828.241,0,0.900,1.536,2.913,6.089,13.703,0.082
21808,5020,47,763.857,824.618,0,0.922,1.428,2.545,5.012,10.671,0.098
21809,5020,48,765.452,825.034,0,0.732,1.391,2.434,4.708,9.853,0.131
21810,5021,46,832.345,831.169,0,1.175,1.327,2.207,4.036,7.961,0.047
21811,5021,47,832.326,830.637,0,0.958,1.374,2.343,4.374,8.757,0.100
21812,5022,46,460.739,834.834,0,0.992,1.502,2.759,5.549,11.950,0.078
21813,5022,47,462.689,836.236,0,1.215,1.357,2.285,4.204,8.279,0.051
21814,5023,46,278.146,835.078,0,1.004,1.497,2.777,5.688,12.563,0.075
21815,5023,47,274.326,835.396,0,1.155,1.389,2.413,4.623,9.578,0.056
21816,5023,48,275.343,836.042,0,1.183,1.572,3.043,6.509,15.003,0.020
21817,5024,46,783.795,838.536,0,0.845,1.490,2.757,5.619,12.326,0.093
21818,5024,47,783.158,839.464,0,0.794,1.345,2.314,4.452,9.396,0.124
21819,5025,46,484.648,853.095,0,1.210,1.644,3.287,7.220,16.982,0.009
21820,5025,47,486.211,853.999,0,0.819,1.498,2.818,5.901,13.404,0.085
21821,5026,46,669.094,857.056,0,0.891,1.550,2.966,6.267,14.259,0.071
21822,5026,47,668.775,861.136,0,0.889,1.608,3.192,7.007,16.556,0.019
21823,5026,48,665.246,861.822,0,0.840,1.521,2.848,5.871,13.026,0.086
21824,5027,46,505.430,859.744,0,0.619,1.320,2.194,4.030,8.028,0.054
21825,5027,47,506.253,860.114,0,0.702,1.277,2.074,3.722,7.255,0.046
21826,5027,48,504.355,859.386,0,0.851,1.609,3.210,7.096,16.883,0.017
21827,5027,49,500.425,858.890,0,1.503,1.522,2.862,5.944,13.322,0.009
21828,5027,50,502.304,858.542,0,0.972,1.307,2.185,4.084,8.395,0.064
21829,5027,51,501.027,858.652,0,0.996,1.338,2.241,4.136,8.251,0.062
21830,5027,52,498.168,858.811,0,1.289,1.389,2.401,4.560,9.324,0.046
21831,5028,46,904.065,863.306,0,1.263,1.351,2.283,4.244,8.507,0.041
21832,5028,47,904.774,861.814,0,0.995,1.458,2.647,5.315,11.540,0.076
21833,5029,46,203.509,867.134,0,1.062,1.360,2.326,4.398,9.008,0.078
21834,5029,47,203.808,866.737,0,0.839,1.378,2.439,4.848,10.568,0.125
21835,5029,48,203.956,865.854,0,0.874,1.357,2.343,4.501,9.409,0.095
21836,5029,49,203.640,865.101,0,0.913,1.327,2.222,4.120,8.293,0.090
21837,5029,50,203.313,865.960,0,0.644,1.324,2.234,4.213,8.725,0.079
21838,5030,46,468.376,869.604,0,1.024,1.507,2.811,5.793,12.892,0.070
21839,5030,47,467.277,867.365,0,1.496,1.663,3.355,7.423,17.565,0.005
21840,5030,48,466.896,867.840,0,3.097,1.442,2.594,5.152,11.041,0.003
21841,5030,49,468.203,867.423,0,6.495,1.462,2.662,5.364,11.690,0.002
21842,5030,50,467.735,867.528,0,5.814,1.321,2.190,3.995,7.861,0.002
21843,5030,51,467.427,867.696,0,5.127,1.257,1.990,3.442,6.391,0.002
21844,5030,52,468.101,866.811,0,4.290,1.411,2.507,4.953,10.640,0.002
21845,5030,53,469.421,866.727,0,3.360,1.659,3.352,7.448,17.737,0.002
21846,5030,54,468.285,868.434,0,2.569,1.618,3.222,7.090,16.805,0.002
21847,5030,55,468.859,867.702,0,2.026,1.564,3.012,6.393,14.574,0.004
21848,5030,56,470.271,868.072,0,1.530,1.594,3.100,6.608,15.066,0.006
21849,5030,57,467.471,866.293,0,2.439,1.490,2.735,5.521,11.986,0.002
21850,5031,46,540.985,871.327,0,1.380,1.429,2.565,5.118,11.092,0.024
21851,5031,47,541.216,871.344,0,1.410,1.288,2.086,3.708,7.106,0.015
21852,5031,48,538.797,870.776,0,0.764,1.406,2.457,4.727,9.804,0.133
21853,5032,46,875.657,873.086,0,1.140,1.540,2.957,6.313,14.593,0.030
21854,5032,47,874.462,869.241,0,0.861,1.403,2.464,4.776,9.987,0.120
21855,5032,48,873.748,868.923,0,0.823,1.368,2.433,4.886,10.813,0.125
21856,5032,49,872.980,868.530,0,0.837,1.399,2.482,4.915,10.628,0.142
21857,5032,50,872.775,868.115,0,1.075,1.401,2.478,4.873,10.430,0.071
21858,5033,46,985.573,884.598,0,0.694,1.359,2.303,4.298,8.672,0.086
21859,5033,47,985.224,884.566,0,0.670,1.338,2.251,4.174,8.378,0.084
21860,5033,48,985.171,884.281,0,0.753,1.379,2.389,4.582,9.520,0.128
21861,5034,46,804.440,886.082,0,0.711,1.273,2.060,3.692,7.201,0.046
21862,5034,47,801.608,883.649,0,1.381,1.533,2.887,5.973,13.263,0.019
21863,5034,48,800.284,885.609,0,1.065,1.404,2.480,4.880,10.466,0.072
21864,5034,49,803.547,887.252,0,1.122,1.334,2.215,4.030,7.887,0.046
21865,5035,46,921.435,889.143,0,0.817,1.329,2.236,4.174,8.483,0.085
21866,5035,47,921.650,889.283,0,0.890,1.263,2.020,3.554,6.771,0.034
21867,5036,46,581.306,902.907,0,0.885,1.453,2.628,5.241,11.271,0.096
21868,5036,47,581.664,901.880,0,0.874,1.424,2.543,5.028,10.773,0.108
21869,5036,48,580.515,899.266,0,1.372,1.432,2.551,5.024,10.711,0.013
21870,5036,49,581.147,897.669,0,1.349,1.357,2.331,4.449,9.248,0.025
21871,5036,50,580.503,898.690,0,1.059,1.574,3.038,6.453,14.716,0.028
21872,5036,51,580.621,896.978,0,1.527,1.370,2.346,4.424,9.004,0.017
21873,5036,52,581.206,895.033,0,1.167,1.419,2.500,4.862,10.222,0.063
21874,5036,53,580.643,892.345,0,1.415,1.459,2.642,5.274,11.353,0.022
21875,5036,54,582.170,890.291,0,1.031,1.429,2.545,5.022,10.742,0.079
21876,5036,55,584.125,889.078,0,0.778,1.477,2.724,5.566,12.302,0.088
21877,5036,56,581.518,887.845,0,1.069,1.586,3.106,6.722,15.659,0.027
21878,5036,57,583.657,890.057,0,1.113,1.500,2.805,5.810,12.996,0.051
21879,5037,46,214.785,908.372,0,0.955,1.613,3.193,6.971,16.357,0.023
21880,5037,47,214.511,907.867,0,0.907,1.303,2.158,3.970,7.986,0.071
21881,5037,48,214.619,907.547,0,0.926,1.270,2.022,3.531,6.661,0.022
21882,5037,49,214.625,907.791,0,1.038,1.343,2.261,4.193,8.399,0.071
21883,5037,50,215.075,907.768,0,0.967,1.276,2.057,3.639,6.942,0.034
21884,5037,51,214.993,907.991,0,0.854,1.395,2.473,4.884,10.502,0.126
21885,5037,52,215.010,908.049,0,0.864,1.357,2.312,4.332,8.733,0.113
21886,5038,46,508.868,909.963,0,0.987,1.452,2.620,5.207,11.151,0.076
21887,5038,47,509.703,909.442,0,0.950,1.412,2.487,4.839,10.196,0.096
21888,5039,46,788.610,909.208,0,1.186,1.435,2.588,5.170,11.173,0.043
21889,5039,47,788.507,909.672,0,1.345,1.301,2.128,3.821,7.391,0.024
21890,5039,48,788.951,909.324,0,1.107,1.488,2.767,5.697,12.677,0.051
21891,5039,49,789.258,909.621,0,1.135,1.358,2.307,4.334,8.835,0.057
21892,5039,50,789.390,908.440,0,1.148,1.274,2.037,3.575,6.774,0.022
21893,5040,46,542.686,913.559,0,0.984,1.545,2.938,6.169,13.945,0.066
21894,5040,47,542.664,911.715,0,0.798,1.518,2.885,6.082,13.864,0.071
21895,5040,48,538.859,909.725,0,0.849,1.561,3.009,6.412,14.722,0.046
21896,5041,46,807.512,913.240,0,1.124,1.358,2.292,4.240,8.428,0.066
21897,5041,47,808.605,914.183,0,1.189,1.350,2.282,4.248,8.547,0.054
21898,5041,48,807.489,913.224,0,1.133,1.404,2.446,4.678,9.618,0.055
21899,5042,46,562.538,915.384,0,0.623,1.242,1.949,3.346,6.176,0.025
21900,5042,47,560.432,918.792,0,1.387,1.658,3.322,7.308,17.230,0.006
21901,5043,46,685.280,929.540,0,0.765,1.498,2.821,5.909,13.417,0.072
21902,5043,47,686.157,930.084,0,0.734,1.477,2.756,5.736,12.984,0.058
21903,5044,46,595.259,938.275,0,1.053,1.562,3.001,6.360,14.499,0.042
21904,5044,47,593.880,939.413,0,0.931,1.534,2.935,6.221,14.248,0.076
21905,5045,46,688.622,939.788,0,1.015,1.304,2.136,3.852,7.514,0.051
21906,5045,47,688.970,937.850,0,1.252,1.487,2.771,5.722,12.789,0.027
21907,5045,48,689.303,939.004,0,1.585,1.329,2.241,4.190,8.508,0.012
21908,5046,46,862.488,948.029,0,0.917,1.541,2.937,6.191,14.070,0.076
21909,5046,47,864.321,951.224,0,0.816,1.468,2.670,5.340,11.493,0.091
21910,5047,46,698.166,955.146,0,0.772,1.376,2.366,4.477,9.129,0.109
21911,5047,47,701.284,956.222,0,0.916,1.387,2.385,4.500,9.119,0.114
21912,5048,46,200.861,959.462,0,0.916,1.455,2.620,5.206,11.163,0.091
21913,5048,47,198.849,960.680,0,1.248,1.420,2.521,4.935,10.426,0.033
21914,5049,46,249.421,959.660,0,0.929,1.471,2.689,5.430,11.838,0.088
21915,5049,47,248.070,960.844,0,2.109,1.528,2.912,6.154,14.056,0.004
21916,5049,48,250.993,958.612,0,2.077,1.608,3.171,6.892,16.085,0.003
21917,5050,46,368.589,959.836,0,1.960,1.410,2.452,4.657,9.459,0.005
21918,5050,47,368.724,958.397,0,1.660,1.544,2.937,6.163,13.925,0.007
21919,5050,48,368.840,955.080,0,0.897,1.624,3.210,6.957,16.130,0.019
21920,5051,46,468.863,967.675,0,1.095,1.489,2.737,5.549,12.138,0.058
21921,5051,47,466.222,964.790,0,0.990,1.386,2.394,4.552,9.324,0.092
21922,5051,48,462.677,962.430,0,0.987,1.532,2.904,6.085,13.759,0.063
21923,5052,46,688.602,969.788,0,0.635,1.362,2.411,4.847,10.809,0.071
21924,5052,47,693.053,967.631,0,0.662,1.267,2.061,3.730,7.391,0.041
21925,5052,48,696.365,967.492,0,0.921,1.513,2.845,5.945,13.488,0.084
21926,5053,46,653.993,972.494,0,1.106,1.562,3.038,6.536,15.117,0.028
21927,5053,47,654.467,971.975,0,1.081,1.635,3.288,7.275,17.231,0.010
21928,5054,46,391.733,975.540,0,0.970,1.477,2.722,5.543,12.189,0.081
21929,5054,47,390.920,977.555,0,0.770,1.468,2.687,5.440,11.907,0.079
21930,5055,46,189.609,983.411,0,1.645,1.551,2.965,6.256,14.223,0.009
21931,5055,47,191.622,979.338,0,0.958,1.584,3.098,6.674,15.430,0.040
21932,5055,48,190.707,980.091,0,1.051,1.522,2.871,5.998,13.539,0.056
21933,5056,46,664.695,988.840,0,0.651,1.343,2.283,4.308,8.855,0.070
21934,5056,47,663.513,988.409,0,0.864,1.351,2.306,4.363,8.980,0.118
21935,5056,48,663.445,988.589,0,0.966,1.368,2.304,4.219,8.228,0.067
21936,5057,46,720.260,999.807,0,1.640,1.516,2.828,5.805,12.806,0.011
21937,5057,47,717.090,996.422,0,1.072,1.668,3.349,7.369,17.341,0.009
21938,5057,48,718.234,993.687,0,1.203,1.495,2.775,5.711,12.738,0.033
21939,5058,46,576.803,1002.414,0,0.902,1.463,2.659,5.349,11.656,0.092
21940,5058,47,576.900,1003.526,0,0.906,1.541,2.961,6.319,14.598,0.073
21941,5059,46,405.683,1004.490,0,1.237,1.473,2.727,5.629,12.650,0.034
21942,5059,47,405.128,1003.469,0,0.848,1.378,2.389,4.577,9.484,0.127
21943,5060,46,894.063,1009.378,0,0.953,1.649,3.322,7.376,17.569,0.014
21944,5060,47,894.182,1010.266,0,0.950,1.673,3.417,7.653,18.315,0.004
21945,5061,47,772.002,175.041,0,0.867,1.521,2.887,6.060,13.714,0.086
21946,5061,48,770.959,177.338,0,1.080,1.409,2.477,4.805,10.063,0.069
21947,5061,49,768.836,179.107,0,0.940,1.406,2.477,4.833,10.227,0.121
21948,5061,50,769.425,178.783,0,1.098,1.419,2.516,4.934,10.479,0.066
21949,5061,51,769.151,178.074,0,1.487,1.351,2.296,4.309,8.743,0.018
21950,5061,52,769.502,177.743,0,1.511,1.270,2.022,3.517,6.561,0.010
21951,5061,53,769.701,177.372,0,1.294,1.297,2.110,3.762,7.222,0.023
21952,5061,54,768.632,178.483,0,1.048,1.283,2.058,3.618,6.848,0.036
21953,5062,47,644.215,185.877,0,1.078,1.457,2.650,5.335,11.610,0.056
21954,5062,48,643.933,186.329,0,1.060,1.423,2.514,4.905,10.344,0.073
21955,5062,49,644.134,186.965,0,1.250,1.477,2.738,5.650,12.659,0.039
21956,5062,50,643.823,187.584,0,1.331,1.529,2.917,6.172,14.116,0.030
21957,5062,51,644.207,187.664,0,0.951,1.531,2.900,6.072,13.704,0.068
21958,5063,47,669.439,190.513,0,0.698,1.321,2.276,4.473,9.812,0.098
21959,5063,48,669.827,190.603,0,0.597,1.212,1.902,3.383,6.774,0.013
21960,5064,47,836.072,199.584,0,0.832,1.511,2.853,5.977,13.543,0.085
21961,5064,48,837.806,201.273,0,0.729,1.462,2.661,5.349,11.607,0.101
21962,5064,49,836.831,200.976,0,1.017,1.483,2.720,5.504,12.002,0.074
21963,5065,47,910.143,233.627,0,1.302,1.522,2.865,5.962,13.405,0.024
21964,5065,48,911.672,235.535,0,0.816,1.522,2.849,5.864,12.972,0.082
